	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
22	HCC70	chr15	2200000	16.443210855357314	1004	0.9947328961786173
23	HCC70	chr15	2300000	14.336707845642803	1003	0.9947328961786173
24	HCC70	chr15	2400000	13.827333008640494	1002	0.9947328961786173
25	HCC70	chr15	2500000	12.663062706321622	1001	0.9947328961786173
26	HCC70	chr15	2600000	12.6344952208384	1000	0.9947328961786173
27	HCC70	chr15	2700000	12.234770553100969	999	0.9947328961786173
28	HCC70	chr15	2800000	11.080805596118175	998	0.9947328961786173
29	HCC70	chr15	2900000	10.476277931939798	997	0.9947328961786173
30	HCC70	chr15	3000000	10.077026153215698	996	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr16	0	1895.859769082958	904	0.9947328961786173
1	HCC70	chr16	100000	646.4321811965619	903	0.9947328961786173
2	HCC70	chr16	200000	275.5963736576758	902	0.9947328961786173
3	HCC70	chr16	300000	187.6420755138766	901	0.9947328961786173
4	HCC70	chr16	400000	140.13669969059094	900	0.9947328961786173
5	HCC70	chr16	500000	107.93954076412147	899	0.9947328961786173
6	HCC70	chr16	600000	87.52064747304036	898	0.9947328961786173
7	HCC70	chr16	700000	72.39227496618443	897	0.9947328961786173
8	HCC70	chr16	800000	61.20361522505752	896	0.9947328961786173
9	HCC70	chr16	900000	54.01659007106424	895	0.9947328961786173
10	HCC70	chr16	1000000	47.54751763572771	894	0.9947328961786173
11	HCC70	chr16	1100000	41.02410263863903	893	0.9947328961786173
12	HCC70	chr16	1200000	37.225963386915794	892	0.9947328961786173
13	HCC70	chr16	1300000	32.772243614654364	891	0.9947328961786173
14	HCC70	chr16	1400000	29.716212966453732	890	0.9947328961786173
15	HCC70	chr16	1500000	26.537704505021004	889	0.9947328961786173
16	HCC70	chr16	1600000	24.662652160388948	888	0.9947328961786173
17	HCC70	chr16	1700000	21.911882993894995	887	0.9947328961786173
18	HCC70	chr16	1800000	19.86739817526262	886	0.9947328961786173
19	HCC70	chr16	1900000	18.097810563760405	885	0.9947328961786173
20	HCC70	chr16	2000000	17.767041884196598	884	0.9947328961786173
21	HCC70	chr16	2100000	15.436147141091217	883	0.9947328961786173
22	HCC70	chr16	2200000	14.807590176782943	882	0.9947328961786173
23	HCC70	chr16	2300000	13.686066634744085	881	0.9947328961786173
24	HCC70	chr16	2400000	13.09903663015305	880	0.9947328961786173
25	HCC70	chr16	2500000	12.513773027297008	879	0.9947328961786173
26	HCC70	chr16	2600000	11.904437234694266	878	0.9947328961786173
27	HCC70	chr16	2700000	11.44723822259951	877	0.9947328961786173
28	HCC70	chr16	2800000	11.014652169834696	876	0.9947328961786173
29	HCC70	chr16	2900000	11.661940507761132	875	0.9947328961786173
30	HCC70	chr16	3000000	10.213545029799679	874	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr17	0	2535.107071117462	812	0.9947328961786173
1	HCC70	chr17	100000	882.0255292021808	811	0.9947328961786173
2	HCC70	chr17	200000	376.38931387790706	810	0.9947328961786173
3	HCC70	chr17	300000	241.9472382049848	809	0.9947328961786173
4	HCC70	chr17	400000	174.2207356765461	808	0.9947328961786173
5	HCC70	chr17	500000	133.07135944152918	807	0.9947328961786173
6	HCC70	chr17	600000	105.55651086192256	806	0.9947328961786173
7	HCC70	chr17	700000	86.69205829481153	805	0.9947328961786173
8	HCC70	chr17	800000	71.10246823596695	804	0.9947328961786173
9	HCC70	chr17	900000	58.8402882607031	803	0.9947328961786173
10	HCC70	chr17	1000000	49.513506428447606	802	0.9947328961786173
11	HCC70	chr17	1100000	42.57129099607728	801	0.9947328961786173
12	HCC70	chr17	1200000	36.79182325520271	800	0.9947328961786173
13	HCC70	chr17	1300000	32.58448993061805	799	0.9947328961786173
14	HCC70	chr17	1400000	29.120022550962677	798	0.9947328961786173
15	HCC70	chr17	1500000	26.405901756618604	797	0.9947328961786173
16	HCC70	chr17	1600000	23.551814284723235	796	0.9947328961786173
17	HCC70	chr17	1700000	21.262808802232577	795	0.9947328961786173
18	HCC70	chr17	1800000	19.484548204819664	794	0.9947328961786173
19	HCC70	chr17	1900000	17.230806126415956	793	0.9947328961786173
20	HCC70	chr17	2000000	16.044401561192277	792	0.9947328961786173
21	HCC70	chr17	2100000	14.607978430352773	791	0.9947328961786173
22	HCC70	chr17	2200000	13.356385541707407	790	0.9947328961786173
23	HCC70	chr17	2300000	12.693332706365538	789	0.9947328961786173
24	HCC70	chr17	2400000	12.06133794147039	788	0.9947328961786173
25	HCC70	chr17	2500000	11.267516093221333	787	0.9947328961786173
26	HCC70	chr17	2600000	10.943004610138992	786	0.9947328961786173
27	HCC70	chr17	2700000	10.285482339700133	785	0.9947328961786173
28	HCC70	chr17	2800000	10.026632228576371	784	0.9947328961786173
29	HCC70	chr17	2900000	9.710867547399207	783	0.9947328961786173
30	HCC70	chr17	3000000	9.30595785264387	782	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr18	0	1981.7954320123004	781	0.9947328961786173
1	HCC70	chr18	100000	714.2209848929833	780	0.9947328961786173
2	HCC70	chr18	200000	311.88352408896384	779	0.9947328961786173
3	HCC70	chr18	300000	217.20756615391926	778	0.9947328961786173
4	HCC70	chr18	400000	163.305636699577	777	0.9947328961786173
5	HCC70	chr18	500000	128.82694454192773	776	0.9947328961786173
6	HCC70	chr18	600000	105.66191190236343	775	0.9947328961786173
7	HCC70	chr18	700000	88.63424525717014	774	0.9947328961786173
8	HCC70	chr18	800000	75.35909583516165	773	0.9947328961786173
9	HCC70	chr18	900000	64.6286913051945	772	0.9947328961786173
10	HCC70	chr18	1000000	55.357853843706856	771	0.9947328961786173
11	HCC70	chr18	1100000	48.22021461573961	770	0.9947328961786173
12	HCC70	chr18	1200000	43.05280447251649	769	0.9947328961786173
13	HCC70	chr18	1300000	38.06377361281264	768	0.9947328961786173
14	HCC70	chr18	1400000	33.92977471141886	767	0.9947328961786173
15	HCC70	chr18	1500000	30.79653587618258	766	0.9947328961786173
16	HCC70	chr18	1600000	27.969030103201376	765	0.9947328961786173
17	HCC70	chr18	1700000	25.12020814223888	764	0.9947328961786173
18	HCC70	chr18	1800000	23.38641404122779	763	0.9947328961786173
19	HCC70	chr18	1900000	21.57658550067839	762	0.9947328961786173
20	HCC70	chr18	2000000	20.324621993880392	761	0.9947328961786173
21	HCC70	chr18	2100000	18.770433168532858	760	0.9947328961786173
22	HCC70	chr18	2200000	18.098311317321937	759	0.9947328961786173
23	HCC70	chr18	2300000	17.16514209335711	758	0.9947328961786173
24	HCC70	chr18	2400000	16.57688341535857	757	0.9947328961786173
25	HCC70	chr18	2500000	16.029978109681817	756	0.9947328961786173
26	HCC70	chr18	2600000	15.472937573367181	755	0.9947328961786173
27	HCC70	chr18	2700000	14.82809180818801	754	0.9947328961786173
28	HCC70	chr18	2800000	14.353839218805525	753	0.9947328961786173
29	HCC70	chr18	2900000	13.987338987547641	752	0.9947328961786173
30	HCC70	chr18	3000000	13.596149509285194	751	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr19	0	2459.1433178654192	592	0.9947328961786173
1	HCC70	chr19	100000	838.9138997866681	591	0.9947328961786173
2	HCC70	chr19	200000	355.98992931809374	590	0.9947328961786173
3	HCC70	chr19	300000	237.85166126821693	589	0.9947328961786173
4	HCC70	chr19	400000	171.39673194448977	588	0.9947328961786173
5	HCC70	chr19	500000	131.30264441959318	587	0.9947328961786173
6	HCC70	chr19	600000	103.77244894983451	586	0.9947328961786173
7	HCC70	chr19	700000	83.98476451953339	585	0.9947328961786173
8	HCC70	chr19	800000	68.70277205743501	584	0.9947328961786173
9	HCC70	chr19	900000	58.689062837871916	583	0.9947328961786173
10	HCC70	chr19	1000000	50.54166889823553	582	0.9947328961786173
11	HCC70	chr19	1100000	44.25103355470665	581	0.9947328961786173
12	HCC70	chr19	1200000	39.41954438610192	580	0.9947328961786173
13	HCC70	chr19	1300000	34.75144958645356	579	0.9947328961786173
14	HCC70	chr19	1400000	30.414810248953966	578	0.9947328961786173
15	HCC70	chr19	1500000	27.54557355832667	577	0.9947328961786173
16	HCC70	chr19	1600000	23.778161924877946	576	0.9947328961786173
17	HCC70	chr19	1700000	21.35920761580583	575	0.9947328961786173
18	HCC70	chr19	1800000	19.57892874286567	574	0.9947328961786173
19	HCC70	chr19	1900000	18.365939552681347	573	0.9947328961786173
20	HCC70	chr19	2000000	17.087294821974208	572	0.9947328961786173
21	HCC70	chr19	2100000	16.348327098787017	571	0.9947328961786173
22	HCC70	chr19	2200000	15.192577557573848	570	0.9947328961786173
23	HCC70	chr19	2300000	14.616033011332293	569	0.9947328961786173
24	HCC70	chr19	2400000	13.36636550112889	568	0.9947328961786173
25	HCC70	chr19	2500000	12.748756235118778	567	0.9947328961786173
26	HCC70	chr19	2600000	11.776095040271866	566	0.9947328961786173
27	HCC70	chr19	2700000	11.365785271036671	565	0.9947328961786173
28	HCC70	chr19	2800000	11.061865729800758	564	0.9947328961786173
29	HCC70	chr19	2900000	10.190106470811262	563	0.9947328961786173
30	HCC70	chr19	3000000	9.887293522623365	562	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr20	0	2179.277677768266	631	0.9947328961786173
1	HCC70	chr20	100000	759.8087613955248	630	0.9947328961786173
2	HCC70	chr20	200000	329.8886863881764	629	0.9947328961786173
3	HCC70	chr20	300000	223.63003355903132	628	0.9947328961786173
4	HCC70	chr20	400000	165.27478483921996	627	0.9947328961786173
5	HCC70	chr20	500000	129.74273710711952	626	0.9947328961786173
6	HCC70	chr20	600000	105.85211776564671	625	0.9947328961786173
7	HCC70	chr20	700000	87.9413807443124	624	0.9947328961786173
8	HCC70	chr20	800000	73.82724746281554	623	0.9947328961786173
9	HCC70	chr20	900000	63.28174562321752	622	0.9947328961786173
10	HCC70	chr20	1000000	54.86240417843696	621	0.9947328961786173
11	HCC70	chr20	1100000	47.62574512399987	620	0.9947328961786173
12	HCC70	chr20	1200000	42.22226460492512	619	0.9947328961786173
13	HCC70	chr20	1300000	37.10540961074133	618	0.9947328961786173
14	HCC70	chr20	1400000	32.44770375430525	617	0.9947328961786173
15	HCC70	chr20	1500000	29.399973267568065	616	0.9947328961786173
16	HCC70	chr20	1600000	26.589472171623157	615	0.9947328961786173
17	HCC70	chr20	1700000	24.602032922251443	614	0.9947328961786173
18	HCC70	chr20	1800000	22.275771104929255	613	0.9947328961786173
19	HCC70	chr20	1900000	20.883005034651223	612	0.9947328961786173
20	HCC70	chr20	2000000	19.65239713339503	611	0.9947328961786173
21	HCC70	chr20	2100000	18.26438230001675	610	0.9947328961786173
22	HCC70	chr20	2200000	17.263189715501916	609	0.9947328961786173
23	HCC70	chr20	2300000	16.4401939640519	608	0.9947328961786173
24	HCC70	chr20	2400000	15.073129110966347	607	0.9947328961786173
25	HCC70	chr20	2500000	14.480531963886865	606	0.9947328961786173
26	HCC70	chr20	2600000	13.570925981921082	605	0.9947328961786173
27	HCC70	chr20	2700000	12.685542746130139	604	0.9947328961786173
28	HCC70	chr20	2800000	11.861329760238776	603	0.9947328961786173
29	HCC70	chr20	2900000	11.53967011059723	602	0.9947328961786173
30	HCC70	chr20	3000000	11.286578330789208	601	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr21	0	1634.0760814225675	482	0.9947328961786173
1	HCC70	chr21	100000	584.3573911960195	481	0.9947328961786173
2	HCC70	chr21	200000	249.0013882829106	480	0.9947328961786173
3	HCC70	chr21	300000	165.75040593875048	479	0.9947328961786173
4	HCC70	chr21	400000	124.7085777966207	478	0.9947328961786173
5	HCC70	chr21	500000	99.21320058109494	477	0.9947328961786173
6	HCC70	chr21	600000	79.62268441906639	476	0.9947328961786173
7	HCC70	chr21	700000	67.23231813514018	475	0.9947328961786173
8	HCC70	chr21	800000	57.828056168222304	474	0.9947328961786173
9	HCC70	chr21	900000	49.58872840789491	473	0.9947328961786173
10	HCC70	chr21	1000000	43.606763065482816	472	0.9947328961786173
11	HCC70	chr21	1100000	39.61409575186853	471	0.9947328961786173
12	HCC70	chr21	1200000	35.04818384149337	470	0.9947328961786173
13	HCC70	chr21	1300000	31.15477334347708	469	0.9947328961786173
14	HCC70	chr21	1400000	27.917368908476632	468	0.9947328961786173
15	HCC70	chr21	1500000	25.644160263694477	467	0.9947328961786173
16	HCC70	chr21	1600000	23.54445069769039	466	0.9947328961786173
17	HCC70	chr21	1700000	21.35835305208788	465	0.9947328961786173
18	HCC70	chr21	1800000	19.087623888132907	464	0.9947328961786173
19	HCC70	chr21	1900000	17.976700235514354	463	0.9947328961786173
20	HCC70	chr21	2000000	17.411270526451126	462	0.9947328961786173
21	HCC70	chr21	2100000	16.19788705251929	461	0.9947328961786173
22	HCC70	chr21	2200000	15.414488319272406	460	0.9947328961786173
23	HCC70	chr21	2300000	14.809875380476615	459	0.9947328961786173
24	HCC70	chr21	2400000	13.660920533237633	458	0.9947328961786173
25	HCC70	chr21	2500000	12.814664048197551	457	0.9947328961786173
26	HCC70	chr21	2600000	11.837881886813506	456	0.9947328961786173
27	HCC70	chr21	2700000	10.872501195477614	455	0.9947328961786173
28	HCC70	chr21	2800000	10.3197312785833	454	0.9947328961786173
29	HCC70	chr21	2900000	10.186411795477987	453	0.9947328961786173
30	HCC70	chr21	3000000	9.630887185674803	452	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr22	0	1670.1976469018055	514	0.9947328961786173
1	HCC70	chr22	100000	569.526483252615	513	0.9947328961786173
2	HCC70	chr22	200000	239.94639157867132	512	0.9947328961786173
3	HCC70	chr22	300000	161.36438806039598	511	0.9947328961786173
4	HCC70	chr22	400000	118.62747553345676	510	0.9947328961786173
5	HCC70	chr22	500000	91.45611838881452	509	0.9947328961786173
6	HCC70	chr22	600000	73.69971846912448	508	0.9947328961786173
7	HCC70	chr22	700000	59.616153954258884	507	0.9947328961786173
8	HCC70	chr22	800000	49.74860718869691	506	0.9947328961786173
9	HCC70	chr22	900000	41.5284328579788	505	0.9947328961786173
10	HCC70	chr22	1000000	35.74149051038214	504	0.9947328961786173
11	HCC70	chr22	1100000	30.599334000317395	503	0.9947328961786173
12	HCC70	chr22	1200000	25.561578929085478	502	0.9947328961786173
13	HCC70	chr22	1300000	26.144541895776342	501	0.9947328961786173
14	HCC70	chr22	1400000	22.61848766678803	500	0.9947328961786173
15	HCC70	chr22	1500000	19.687021242099703	499	0.9947328961786173
16	HCC70	chr22	1600000	16.40113742593855	498	0.9947328961786173
17	HCC70	chr22	1700000	14.365801927109066	497	0.9947328961786173
18	HCC70	chr22	1800000	14.116078188517701	496	0.9947328961786173
19	HCC70	chr22	1900000	12.6529063476721	495	0.9947328961786173
20	HCC70	chr22	2000000	10.528233043190047	494	0.9947328961786173
21	HCC70	chr22	2100000	9.485417834731471	493	0.9947328961786173
22	HCC70	chr22	2200000	8.978588413375327	492	0.9947328961786173
23	HCC70	chr22	2300000	8.552083027233303	491	0.9947328961786173
24	HCC70	chr22	2400000	8.090067374245315	490	0.9947328961786173
25	HCC70	chr22	2500000	7.580326740480242	489	0.9947328961786173
26	HCC70	chr22	2600000	7.327009132633893	488	0.9947328961786173
27	HCC70	chr22	2700000	7.898467534655143	487	0.9947328961786173
28	HCC70	chr22	2800000	11.057302210748846	486	0.9947328961786173
29	HCC70	chr22	2900000	7.791969191903663	485	0.9947328961786173
30	HCC70	chr22	3000000	6.319256868181357	484	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chrX	0	1750.4855732417789	1553	0.9947328961786173
1	HCC70	chrX	100000	623.6022647758754	1552	0.9947328961786173
2	HCC70	chrX	200000	272.5066491099111	1551	0.9947328961786173
3	HCC70	chrX	300000	190.82491941911113	1550	0.9947328961786173
4	HCC70	chrX	400000	152.11324035455394	1549	0.9947328961786173
5	HCC70	chrX	500000	121.42356899281162	1548	0.9947328961786173
6	HCC70	chrX	600000	101.16532919221154	1547	0.9947328961786173
7	HCC70	chrX	700000	86.0374259146697	1546	0.9947328961786173
8	HCC70	chrX	800000	74.21119968839353	1545	0.9947328961786173
9	HCC70	chrX	900000	65.42292928404265	1544	0.9947328961786173
10	HCC70	chrX	1000000	57.758378693808105	1543	0.9947328961786173
11	HCC70	chrX	1100000	51.59233549487728	1542	0.9947328961786173
12	HCC70	chrX	1200000	46.540655078798856	1541	0.9947328961786173
13	HCC70	chrX	1300000	41.90306702680088	1540	0.9947328961786173
14	HCC70	chrX	1400000	37.98591505850475	1539	0.9947328961786173
15	HCC70	chrX	1500000	35.366151990782086	1538	0.9947328961786173
16	HCC70	chrX	1600000	33.015881479797606	1537	0.9947328961786173
17	HCC70	chrX	1700000	30.253016510095005	1536	0.9947328961786173
18	HCC70	chrX	1800000	28.39581387138602	1535	0.9947328961786173
19	HCC70	chrX	1900000	26.497908861702356	1534	0.9947328961786173
20	HCC70	chrX	2000000	25.0399190178104	1533	0.9947328961786173
21	HCC70	chrX	2100000	23.118853798494722	1532	0.9947328961786173
22	HCC70	chrX	2200000	22.148964389759886	1531	0.9947328961786173
23	HCC70	chrX	2300000	20.82602590268359	1530	0.9947328961786173
24	HCC70	chrX	2400000	19.915437908842822	1529	0.9947328961786173
25	HCC70	chrX	2500000	19.017911738991682	1528	0.9947328961786173
26	HCC70	chrX	2600000	18.253602022631316	1527	0.9947328961786173
27	HCC70	chrX	2700000	17.37793975789987	1526	0.9947328961786173
28	HCC70	chrX	2800000	16.548086220564908	1525	0.9947328961786173
29	HCC70	chrX	2900000	17.58560883246026	1524	0.9947328961786173
30	HCC70	chrX	3000000	15.234111950514015	1523	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chrY	0	159.41597068781886	594	0.9947328961786173
1	HCC70	chrY	100000	14.137978375736145	593	0.9947328961786173
2	HCC70	chrY	200000	2.1530711327310526	592	0.9947328961786173
3	HCC70	chrY	300000	5.205920006124856	591	0.9947328961786173
4	HCC70	chrY	400000	5.595159594251984	590	0.9947328961786173
5	HCC70	chrY	500000	1.3548750447178435	589	0.9947328961786173
6	HCC70	chrY	700000	3.325491272935285	587	0.9947328961786173
7	HCC70	chrY	1000000	1.0731169378765129	584	0.9947328961786173
8	HCC70	chrY	1100000	1.2613078673003622	583	0.9947328961786173
9	HCC70	chrY	1200000	2.468964199590802	582	0.9947328961786173
10	HCC70	chrY	1400000	0.3052739994721696	580	0.9947328961786173
11	HCC70	chrY	1900000	2.203352354658926	575	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr1	0	2744.2622839925825	2493	0.9862678271564974
1	BT549	chr1	100000	671.0052998901812	2492	0.9862678271564974
2	BT549	chr1	200000	281.7028789859231	2491	0.9862678271564974
3	BT549	chr1	300000	183.99079819994537	2490	0.9862678271564974
4	BT549	chr1	400000	132.58518861526665	2489	0.9862678271564974
5	BT549	chr1	500000	99.2152065735139	2488	0.9862678271564974
6	BT549	chr1	600000	77.63518946329546	2487	0.9862678271564974
7	BT549	chr1	700000	63.222274325301875	2486	0.9862678271564974
8	BT549	chr1	800000	52.602541800648865	2485	0.9862678271564974
9	BT549	chr1	900000	44.80287533222728	2484	0.9862678271564974
10	BT549	chr1	1000000	38.69591990176004	2483	0.9862678271564974
11	BT549	chr1	1100000	33.99139156214022	2482	0.9862678271564974
12	BT549	chr1	1200000	30.303567421069232	2481	0.9862678271564974
13	BT549	chr1	1300000	27.202830932606478	2480	0.9862678271564974
14	BT549	chr1	1400000	24.66829355729512	2479	0.9862678271564974
15	BT549	chr1	1500000	24.248584229825138	2478	0.9862678271564974
16	BT549	chr1	1600000	21.268421657363053	2477	0.9862678271564974
17	BT549	chr1	1700000	19.053750035273243	2476	0.9862678271564974
18	BT549	chr1	1800000	17.233110852672393	2475	0.9862678271564974
19	BT549	chr1	1900000	16.17671635730345	2474	0.9862678271564974
20	BT549	chr1	2000000	15.065214982976562	2473	0.9862678271564974
21	BT549	chr1	2100000	14.11850957758639	2472	0.9862678271564974
22	BT549	chr1	2200000	13.21588252625437	2471	0.9862678271564974
23	BT549	chr1	2300000	12.861369748437744	2470	0.9862678271564974
24	BT549	chr1	2400000	12.021004211105668	2469	0.9862678271564974
25	BT549	chr1	2500000	11.462789096702972	2468	0.9862678271564974
26	BT549	chr1	2600000	10.976804211043449	2467	0.9862678271564974
27	BT549	chr1	2700000	10.413492893164129	2466	0.9862678271564974
28	BT549	chr1	2800000	9.892245769917158	2465	0.9862678271564974
29	BT549	chr1	2900000	9.569027360075605	2464	0.9862678271564974
30	BT549	chr1	3000000	9.24451219252569	2463	0.9862678271564974
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr2	0	2926.8609476126576	2432	0.9862678271564974
1	BT549	chr2	100000	724.9569381402682	2431	0.9862678271564974
2	BT549	chr2	200000	310.6875130000147	2430	0.9862678271564974
3	BT549	chr2	300000	210.51376984411343	2429	0.9862678271564974
4	BT549	chr2	400000	155.1266813831759	2428	0.9862678271564974
5	BT549	chr2	500000	119.86888021861118	2427	0.9862678271564974
6	BT549	chr2	600000	94.76047198139247	2426	0.9862678271564974
7	BT549	chr2	700000	78.42959903516528	2425	0.9862678271564974
8	BT549	chr2	800000	65.90601172531797	2424	0.9862678271564974
9	BT549	chr2	900000	56.574501697084976	2423	0.9862678271564974
10	BT549	chr2	1000000	48.64564308190981	2422	0.9862678271564974
11	BT549	chr2	1100000	43.05863870910043	2421	0.9862678271564974
12	BT549	chr2	1200000	39.0411840613027	2420	0.9862678271564974
13	BT549	chr2	1300000	34.90507591375229	2419	0.9862678271564974
14	BT549	chr2	1400000	31.53100936477335	2418	0.9862678271564974
15	BT549	chr2	1500000	28.636413001683355	2417	0.9862678271564974
16	BT549	chr2	1600000	26.08036142917923	2416	0.9862678271564974
17	BT549	chr2	1700000	24.13292175813636	2415	0.9862678271564974
18	BT549	chr2	1800000	22.20613921887518	2414	0.9862678271564974
19	BT549	chr2	1900000	20.844596567749633	2413	0.9862678271564974
20	BT549	chr2	2000000	19.018641866186147	2412	0.9862678271564974
21	BT549	chr2	2100000	18.319329585949184	2411	0.9862678271564974
22	BT549	chr2	2200000	16.8236681628252	2410	0.9862678271564974
23	BT549	chr2	2300000	15.776097613979282	2409	0.9862678271564974
24	BT549	chr2	2400000	14.940895124884426	2408	0.9862678271564974
25	BT549	chr2	2500000	14.058740702677227	2407	0.9862678271564974
26	BT549	chr2	2600000	13.336773933101368	2406	0.9862678271564974
27	BT549	chr2	2700000	12.938567941216052	2405	0.9862678271564974
28	BT549	chr2	2800000	12.293845476188139	2404	0.9862678271564974
29	BT549	chr2	2900000	11.804757305908153	2403	0.9862678271564974
30	BT549	chr2	3000000	11.091227165949952	2402	0.9862678271564974
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr3	0	2845.0707696873533	1981	0.9862678271564974
1	BT549	chr3	100000	712.3931988443499	1980	0.9862678271564974
2	BT549	chr3	200000	307.6593503793524	1979	0.9862678271564974
3	BT549	chr3	300000	206.94751624983	1978	0.9862678271564974
4	BT549	chr3	400000	151.78673658057178	1977	0.9862678271564974
5	BT549	chr3	500000	117.46178290543979	1976	0.9862678271564974
6	BT549	chr3	600000	94.19013412696646	1975	0.9862678271564974
7	BT549	chr3	700000	77.72132886604473	1974	0.9862678271564974
8	BT549	chr3	800000	65.19583553607504	1973	0.9862678271564974
9	BT549	chr3	900000	55.93704365905393	1972	0.9862678271564974
10	BT549	chr3	1000000	48.44371802416422	1971	0.9862678271564974
11	BT549	chr3	1100000	42.5259549686767	1970	0.9862678271564974
12	BT549	chr3	1200000	38.051409511562134	1969	0.9862678271564974
13	BT549	chr3	1300000	34.011327904751646	1968	0.9862678271564974
14	BT549	chr3	1400000	30.760743117599063	1967	0.9862678271564974
15	BT549	chr3	1500000	28.237556804410215	1966	0.9862678271564974
16	BT549	chr3	1600000	26.136551718380556	1965	0.9862678271564974
17	BT549	chr3	1700000	23.894639798157296	1964	0.9862678271564974
18	BT549	chr3	1800000	22.469269365319988	1963	0.9862678271564974
19	BT549	chr3	1900000	20.82888343002648	1962	0.9862678271564974
20	BT549	chr3	2000000	19.687439537170505	1961	0.9862678271564974
21	BT549	chr3	2100000	18.19165989196766	1960	0.9862678271564974
22	BT549	chr3	2200000	17.052588234439266	1959	0.9862678271564974
23	BT549	chr3	2300000	15.923798938323468	1958	0.9862678271564974
24	BT549	chr3	2400000	15.181590699040562	1957	0.9862678271564974
25	BT549	chr3	2500000	14.234613904900325	1956	0.9862678271564974
26	BT549	chr3	2600000	13.715617526219072	1955	0.9862678271564974
27	BT549	chr3	2700000	12.98033311312523	1954	0.9862678271564974
28	BT549	chr3	2800000	12.382159645734149	1953	0.9862678271564974
29	BT549	chr3	2900000	11.860655685327792	1952	0.9862678271564974
30	BT549	chr3	3000000	11.170818737589075	1951	0.9862678271564974
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr4	0	2731.633376984004	1912	0.9862678271564974
1	BT549	chr4	100000	699.166031984459	1911	0.9862678271564974
2	BT549	chr4	200000	309.9851998345948	1910	0.9862678271564974
3	BT549	chr4	300000	212.40054837956635	1909	0.9862678271564974
4	BT549	chr4	400000	158.61833274131453	1908	0.9862678271564974
5	BT549	chr4	500000	124.12163514843299	1907	0.9862678271564974
6	BT549	chr4	600000	99.94948557202602	1906	0.9862678271564974
7	BT549	chr4	700000	83.0240295991279	1905	0.9862678271564974
8	BT549	chr4	800000	69.81302755004255	1904	0.9862678271564974
9	BT549	chr4	900000	60.05487127188974	1903	0.9862678271564974
10	BT549	chr4	1000000	52.18867375269944	1902	0.9862678271564974
11	BT549	chr4	1100000	45.89435755137085	1901	0.9862678271564974
12	BT549	chr4	1200000	40.69118080200296	1900	0.9862678271564974
13	BT549	chr4	1300000	36.387099511933286	1899	0.9862678271564974
14	BT549	chr4	1400000	32.954816444505866	1898	0.9862678271564974
15	BT549	chr4	1500000	30.035719100591262	1897	0.9862678271564974
16	BT549	chr4	1600000	27.647396553493724	1896	0.9862678271564974
17	BT549	chr4	1700000	25.313481366031624	1895	0.9862678271564974
18	BT549	chr4	1800000	23.66433965595626	1894	0.9862678271564974
19	BT549	chr4	1900000	22.107377934062058	1893	0.9862678271564974
20	BT549	chr4	2000000	20.64833340554149	1892	0.9862678271564974
21	BT549	chr4	2100000	19.49630586150258	1891	0.9862678271564974
22	BT549	chr4	2200000	18.225631029480812	1890	0.9862678271564974
23	BT549	chr4	2300000	17.451706317034187	1889	0.9862678271564974
24	BT549	chr4	2400000	16.366156075324106	1888	0.9862678271564974
25	BT549	chr4	2500000	15.357627292477256	1887	0.9862678271564974
26	BT549	chr4	2600000	14.742421975338281	1886	0.9862678271564974
27	BT549	chr4	2700000	13.936043776388075	1885	0.9862678271564974
28	BT549	chr4	2800000	13.302234206202792	1884	0.9862678271564974
29	BT549	chr4	2900000	12.598650447657766	1883	0.9862678271564974
30	BT549	chr4	3000000	12.137075539782858	1882	0.9862678271564974
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr5	0	2737.8047567703015	1810	0.9862678271564974
1	BT549	chr5	100000	686.7162694669865	1809	0.9862678271564974
2	BT549	chr5	200000	299.90825066222436	1808	0.9862678271564974
3	BT549	chr5	300000	205.21875910736148	1807	0.9862678271564974
4	BT549	chr5	400000	150.3895833491794	1806	0.9862678271564974
5	BT549	chr5	500000	119.34348299728059	1805	0.9862678271564974
