BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr17	44120000	44130000	chr17	44270000	44280000	0.024926594011980798	2.111212657236631
chr17	45570000	45580000	chr17	45690000	45700000	0.006024296192087046	2.111212657236631
chr17	46100000	46110000	chr17	46690000	46700000	0.0221572490520316	2.599207668339954
chr17	46220000	46230000	chr17	46700000	46710000	0.0013599375414865898	2.111212657236631
chr17	46230000	46240000	chr17	46390000	46400000	0.03844946620096918	2.111212657236631
chr17	46330000	46340000	chr17	46690000	46700000	0.012775530601836572	2.599207668339954
chr17	46410000	46420000	chr17	46670000	46680000	6.721822781687235e-05	2.111212657236631
chr17	46420000	46430000	chr17	46550000	46560000	0.007039513005893198	2.111212657236631
chr17	46750000	46760000	chr17	46950000	46960000	0.0001520531793688543	2.111212657236631
chr17	47020000	47030000	chr17	47100000	47110000	0.026941928554714323	2.111212657236631
chr17	47390000	47400000	chr17	47470000	47480000	0.005665534430559887	2.111212657236631
chr17	47490000	47500000	chr17	47620000	47630000	0.005665534430559887	2.599207668339954
chr17	47640000	47650000	chr17	47850000	47860000	0.02173713119310091	2.111212657236631
chr17	47640000	47650000	chr17	47920000	47930000	0.0006385971686907396	2.111212657236631
chr17	47640000	47650000	chr17	48070000	48080000	0.015014650029166297	2.111212657236631
chr17	47650000	47660000	chr17	47770000	47780000	8.41460576513538e-06	2.111212657236631
chr17	47940000	47950000	chr17	48070000	48080000	7.939442412485676e-05	2.111212657236631
chr17	48270000	48280000	chr17	48350000	48360000	0.0004482378728057037	2.111212657236631
chr17	48620000	48630000	chr17	48700000	48710000	0.01984746776389508	2.111212657236631
chr17	48620000	48630000	chr17	48770000	48780000	0.0029141405486271736	2.111212657236631
chr17	48860000	48870000	chr17	49030000	49040000	0.008061798695701915	2.111212657236631
chr17	48930000	48940000	chr17	49020000	49030000	8.41460576513538e-06	2.111212657236631
chr17	48940000	48950000	chr17	49230000	49240000	0.022789258188125452	2.111212657236631
chr17	49060000	49070000	chr17	49230000	49240000	0.0003758689679012635	2.599207668339954
chr17	53060000	53070000	chr17	53420000	53430000	0.001059292966526665	2.111212657236631
chr17	53460000	53470000	chr17	53580000	53590000	0.008061798695701915	2.599207668339954
chr17	53600000	53610000	chr17	53830000	53840000	0.01073262148874276	3.2
chr17	53610000	53620000	chr17	53780000	53790000	0.012395191558789499	2.111212657236631
chr17	54200000	54210000	chr17	54390000	54400000	0.033008912397304586	2.599207668339954
chr17	54900000	54910000	chr17	55010000	55020000	0.00039502783928868634	2.599207668339954
chr17	55210000	55220000	chr17	55820000	55830000	0.0029628935225159813	2.111212657236631
chr17	55210000	55220000	chr17	55900000	55910000	0.0004482378728057037	2.599207668339954
chr17	55310000	55320000	chr17	55810000	55820000	0.005665534430559887	2.111212657236631
chr17	55320000	55330000	chr17	55740000	55750000	0.0029141405486271736	2.111212657236631
chr17	260000	270000	chr17	600000	610000	2.7749746238552625e-05	2.599207668339954
chr17	260000	270000	chr17	890000	900000	0.00045419074541142317	2.111212657236631
chr17	610000	620000	chr17	890000	900000	0.0004539917732457246	2.111212657236631
chr17	690000	700000	chr17	880000	890000	2.7749746238552625e-05	2.111212657236631
chr17	1160000	1170000	chr17	1540000	1550000	0.004853478714799652	2.111212657236631
chr17	1170000	1180000	chr17	1420000	1430000	0.004178245669918951	2.111212657236631
chr17	1610000	1620000	chr17	1930000	1940000	0.006726135966482276	2.111212657236631
chr17	1810000	1820000	chr17	1930000	1940000	1.7451853154826222e-06	2.111212657236631
chr17	1950000	1960000	chr17	2250000	2260000	0.008098534794862725	2.111212657236631
chr17	1960000	1970000	chr17	2140000	2150000	1.2130040494873208e-05	2.111212657236631
chr17	2310000	2320000	chr17	2590000	2600000	0.0034281889801816333	3.6758347359905126
chr17	2740000	2750000	chr17	2910000	2920000	0.0022640679307915895	2.111212657236631
chr17	2950000	2960000	chr17	3560000	3570000	0.0001528032829327757	2.111212657236631
chr17	2960000	2970000	chr17	3140000	3150000	2.7749746238552625e-05	2.111212657236631
chr17	2960000	2970000	chr17	3220000	3230000	0.01812941803478706	2.111212657236631
chr17	2960000	2970000	chr17	3340000	3350000	0.005927998827262006	2.599207668339954
chr17	3640000	3650000	chr17	3720000	3730000	0.00045204821822242617	2.111212657236631
chr17	3830000	3840000	chr17	4310000	4320000	0.03314091257961979	2.599207668339954
chr17	4050000	4060000	chr17	4310000	4320000	0.008963577187917057	2.111212657236631
chr17	4110000	4120000	chr17	4310000	4320000	0.00032267101670545545	2.111212657236631
chr17	4320000	4330000	chr17	4440000	4450000	0.0068780481089666485	2.111212657236631
chr17	4330000	4340000	chr17	4530000	4540000	0.037974775384496784	2.111212657236631
chr17	4620000	4630000	chr17	4790000	4800000	0.0004926258826622162	2.111212657236631
chr17	4690000	4700000	chr17	4790000	4800000	0.0005916176750455391	2.111212657236631
chr17	4810000	4820000	chr17	4960000	4970000	0.0007141741599509066	2.111212657236631
chr17	5090000	5100000	chr17	5340000	5350000	0.04761436560765244	2.111212657236631
chr17	5150000	5160000	chr17	5340000	5350000	0.020556721555585643	2.111212657236631
chr17	5370000	5380000	chr17	6330000	6340000	0.0044230596519301306	2.111212657236631
chr17	5410000	5420000	chr17	6330000	6340000	0.01675155165628914	2.599207668339954
chr17	5480000	5490000	chr17	6540000	6550000	0.04937003778518648	2.111212657236631
chr17	5490000	5500000	chr17	6320000	6330000	0.00010223897450015174	2.111212657236631
chr17	6360000	6370000	chr17	6540000	6550000	0.0004539917732457246	2.599207668339954
chr17	6560000	6570000	chr17	6910000	6920000	0.0004676216349084328	2.111212657236631
chr17	6570000	6580000	chr17	6740000	6750000	0.00012968150994880655	2.111212657236631
chr17	6740000	6750000	chr17	6910000	6920000	0.008859212944067534	2.111212657236631
chr17	6810000	6820000	chr17	6910000	6920000	2.7749746238552625e-05	2.111212657236631
chr17	6950000	6960000	chr17	7070000	7080000	3.831393601338995e-05	2.111212657236631
chr17	7150000	7160000	chr17	7470000	7480000	0.015928839892051735	2.111212657236631
chr17	7250000	7260000	chr17	7470000	7480000	0.004740182187005441	2.111212657236631
chr17	7810000	7820000	chr17	7950000	7960000	0.004853478714799652	2.111212657236631
chr17	8300000	8310000	chr17	8650000	8660000	3.746611804696561e-05	2.111212657236631
chr17	8390000	8400000	chr17	8640000	8650000	0.009633788847259973	2.599207668339954
chr17	8470000	8480000	chr17	8640000	8650000	0.0011167247395092728	2.111212657236631
chr17	8900000	8910000	chr17	9430000	9440000	1.9535043339656356e-05	2.111212657236631
chr17	9130000	9140000	chr17	9420000	9430000	0.029275711181722164	2.111212657236631
chr17	9190000	9200000	chr17	9420000	9430000	0.005489442584871324	2.111212657236631
chr17	9290000	9300000	chr17	9420000	9430000	0.0004539917732457246	2.599207668339954
chr17	9480000	9490000	chr17	9650000	9660000	0.016846994533402184	2.599207668339954
chr17	9830000	9840000	chr17	10510000	10520000	0.0026642903728704486	2.111212657236631
chr17	9860000	9870000	chr17	10220000	10230000	0.034826185491632786	2.111212657236631
chr17	10220000	10230000	chr17	10510000	10520000	3.20373382397987e-05	2.111212657236631
chr17	10540000	10550000	chr17	10640000	10650000	0.03914174622717775	2.111212657236631
chr17	10540000	10550000	chr17	10740000	10750000	4.640955750206399e-05	2.111212657236631
chr17	10640000	10650000	chr17	10740000	10750000	2.7749746238552625e-05	2.111212657236631
chr17	10780000	10790000	chr17	11030000	11040000	0.02689387192393435	2.111212657236631
chr17	10780000	10790000	chr17	11200000	11210000	0.03618082352146993	2.111212657236631
chr17	10780000	10790000	chr17	11830000	11840000	0.009633788847259973	2.111212657236631
chr17	12080000	12090000	chr17	12560000	12570000	0.001202003099442733	2.111212657236631
chr17	12080000	12090000	chr17	12910000	12920000	0.002629837165634138	2.111212657236631
chr17	12160000	12170000	chr17	12570000	12580000	5.2760961219457744e-05	2.111212657236631
chr17	12160000	12170000	chr17	12910000	12920000	0.04984302847046595	3.2
chr17	12440000	12450000	chr17	12570000	12580000	0.0005685153882895058	2.111212657236631
chr17	12440000	12450000	chr17	12900000	12910000	0.046625567968314595	2.111212657236631
chr17	12570000	12580000	chr17	12900000	12910000	0.020556721555585643	2.599207668339954
chr17	12680000	12690000	chr17	12900000	12910000	0.010326104637151348	2.111212657236631
chr17	13240000	13250000	chr17	14200000	14210000	0.0022640679307915895	2.111212657236631
chr17	13240000	13250000	chr17	13480000	13490000	0.0011167247395092728	2.111212657236631
chr17	13500000	13510000	chr17	14200000	14210000	0.0022640679307915895	2.599207668339954
chr17	13890000	13900000	chr17	14180000	14190000	0.02961741663359916	4.525483399593905
chr17	15150000	15160000	chr17	15410000	15420000	4.870193327436804e-06	2.111212657236631
chr17	15510000	15520000	chr17	15710000	15720000	0.018149380993137752	2.111212657236631
chr17	15730000	15740000	chr17	15840000	15850000	5.1353007733374794e-05	2.111212657236631
chr17	15730000	15740000	chr17	15900000	15910000	1.876772444560822e-05	2.111212657236631
chr17	16270000	16280000	chr17	16420000	16430000	0.005041245623252508	2.111212657236631
chr17	16440000	16450000	chr17	16780000	16790000	0.046625567968314595	2.111212657236631
chr17	16460000	16470000	chr17	16880000	16890000	0.005489442584871324	3.2
chr17	16900000	16910000	chr17	17220000	17230000	0.041007808564247086	2.599207668339954
chr17	16910000	16920000	chr17	17030000	17040000	0.008240511734691437	2.111212657236631
chr17	16910000	16920000	chr17	17110000	17120000	0.001662133657729529	2.599207668339954
chr17	17040000	17050000	chr17	17210000	17220000	0.01953798805586603	2.111212657236631
chr17	17250000	17260000	chr17	17470000	17480000	0.0027571817174276625	2.111212657236631
chr17	17260000	17270000	chr17	17380000	17390000	0.02394640633774274	2.111212657236631
chr17	17260000	17270000	chr17	17540000	17550000	3.746611804696561e-05	2.111212657236631
chr17	17390000	17400000	chr17	17540000	17550000	0.03563541629339843	2.111212657236631
chr17	17580000	17590000	chr17	17690000	17700000	0.0030884787981473555	2.111212657236631
chr17	17790000	17800000	chr17	17930000	17940000	0.0068780481089666485	2.111212657236631
chr17	19410000	19420000	chr17	19670000	19680000	0.002161718097761279	2.111212657236631
chr17	73900000	73910000	chr17	74000000	74010000	0.00758793120937703	2.111212657236631
chr17	74010000	74020000	chr17	74280000	74290000	0.010931262195807794	2.111212657236631
chr17	74110000	74120000	chr17	74270000	74280000	0.0007550472585750509	2.111212657236631
chr17	74300000	74310000	chr17	74380000	74390000	0.0023278253478247637	2.111212657236631
chr17	74800000	74810000	chr17	75050000	75060000	0.0014181261431170458	2.111212657236631
chr17	74850000	74860000	chr17	75060000	75070000	0.00024706455744259097	2.111212657236631
chr17	75080000	75090000	chr17	75230000	75240000	0.00011977833878695776	2.599207668339954
chr17	75330000	75340000	chr17	75410000	75420000	0.015076742267428837	2.111212657236631
chr17	75330000	75340000	chr17	75480000	75490000	0.0056334957883523865	2.111212657236631
chr17	75540000	75550000	chr17	76000000	76010000	0.0020102542670812798	2.111212657236631
chr17	75530000	75540000	chr17	76090000	76100000	0.015296237321845107	2.111212657236631
chr17	75540000	75550000	chr17	75940000	75950000	0.019435121817166143	2.111212657236631
chr17	76260000	76270000	chr17	76420000	76430000	0.006436962889901711	2.599207668339954
chr17	76490000	76500000	chr17	76700000	76710000	0.00015493198798210983	2.111212657236631
chr17	77020000	77030000	chr17	77380000	77390000	0.01269752515287745	2.111212657236631
chr17	77080000	77090000	chr17	77380000	77390000	0.00024706455744259097	2.111212657236631
chr17	77090000	77100000	chr17	77680000	77690000	0.02556142967275419	2.111212657236631
chr17	77180000	77190000	chr17	77380000	77390000	0.040235883992859926	2.599207668339954
chr17	77760000	77770000	chr17	77960000	77970000	0.03870326201539472	2.111212657236631
chr17	78400000	78410000	chr17	78950000	78960000	0.0020102542670812798	3.2
chr17	78440000	78450000	chr17	78830000	78840000	0.03870326201539472	2.599207668339954
chr17	78440000	78450000	chr17	78940000	78950000	0.006069161437042353	2.111212657236631
chr17	78990000	79000000	chr17	79200000	79210000	0.014049767228731866	2.111212657236631
chr17	79110000	79120000	chr17	79200000	79210000	0.01150740660530187	2.111212657236631
chr17	79220000	79230000	chr17	79450000	79460000	0.0005014364090736794	2.111212657236631
chr17	80610000	80620000	chr17	80720000	80730000	0.03248896783485922	2.111212657236631
chr17	80740000	80750000	chr17	80860000	80870000	0.010918145035823381	2.111212657236631
chr17	55930000	55940000	chr17	56190000	56200000	0.0018838887179951549	2.111212657236631
chr17	55940000	55950000	chr17	56060000	56070000	5.774919735301864e-06	2.111212657236631
chr17	56080000	56090000	chr17	56180000	56190000	0.0005687248742221172	2.111212657236631
chr17	56330000	56340000	chr17	56520000	56530000	0.023149401195237767	2.111212657236631
chr17	56390000	56400000	chr17	56510000	56520000	0.004753270662295557	2.111212657236631
chr17	56590000	56600000	chr17	57070000	57080000	0.020709475465092927	2.111212657236631
chr17	56660000	56670000	chr17	57070000	57080000	0.043103164812811616	2.111212657236631
chr17	56780000	56790000	chr17	57070000	57080000	0.0005687248742221172	2.111212657236631
chr17	57390000	57400000	chr17	57510000	57520000	0.0012631170220102441	2.111212657236631
chr17	57600000	57610000	chr17	57930000	57940000	0.024241938543318346	2.111212657236631
chr17	57750000	57760000	chr17	57920000	57930000	0.003312546426411228	2.111212657236631
chr17	57830000	57840000	chr17	57910000	57920000	0.00025976360699016726	2.111212657236631
chr17	58310000	58320000	chr17	58480000	58490000	0.04462073308712516	3.2
chr17	58800000	58810000	chr17	59050000	59060000	0.014971267660300278	2.599207668339954
chr17	58800000	58810000	chr17	59470000	59480000	0.0022136065870963506	2.599207668339954
chr17	59070000	59080000	chr17	59470000	59480000	8.02320530926437e-05	2.111212657236631
chr17	59080000	59090000	chr17	59390000	59400000	0.04186460630376272	2.111212657236631
chr17	59490000	59500000	chr17	59630000	59640000	1.8490016458372338e-05	2.111212657236631
chr17	59710000	59720000	chr17	59910000	59920000	2.751621458000183e-05	2.111212657236631
chr17	59710000	59720000	chr17	60170000	60180000	0.028585937999382128	3.2
chr17	59920000	59930000	chr17	60140000	60150000	0.033515738777668884	2.111212657236631
chr17	60630000	60640000	chr17	60760000	60770000	0.008416309773011704	2.111212657236631
chr17	60780000	60790000	chr17	61040000	61050000	3.123654397296782e-05	2.111212657236631
chr17	60780000	60790000	chr17	61480000	61490000	0.003769968184583503	2.111212657236631
chr17	61060000	61070000	chr17	61480000	61490000	0.00018341308974141005	2.111212657236631
chr17	61150000	61160000	chr17	61470000	61480000	0.0005687248742221172	2.599207668339954
chr17	61510000	61520000	chr17	61680000	61690000	0.0003695412226424574	2.599207668339954
chr17	61980000	61990000	chr17	62100000	62110000	0.0054327636705589636	2.111212657236631
chr17	61980000	61990000	chr17	62210000	62220000	0.001077357020717992	2.111212657236631
chr17	62100000	62110000	chr17	62360000	62370000	0.016394740028501744	2.111212657236631
chr17	62110000	62120000	chr17	62210000	62220000	0.00023300344340777417	2.111212657236631
chr17	62220000	62230000	chr17	62350000	62360000	0.00018418740331445824	2.111212657236631
chr17	62540000	62550000	chr17	62730000	62740000	0.011338252925847688	2.111212657236631
chr17	62650000	62660000	chr17	62730000	62740000	0.0018838887179951549	2.111212657236631
chr17	62770000	62780000	chr17	62940000	62950000	0.0200762023371633	2.111212657236631
chr17	62960000	62970000	chr17	63100000	63110000	0.04978823567848748	3.2
chr17	62960000	62970000	chr17	63190000	63200000	0.003465919826110664	2.111212657236631
chr17	63240000	63250000	chr17	63980000	63990000	0.016087857155943092	3.2
chr17	63270000	63280000	chr17	64150000	64160000	0.0022136065870963506	2.599207668339954
chr17	63280000	63290000	chr17	63540000	63550000	0.0018838887179951549	2.111212657236631
chr17	63550000	63560000	chr17	63980000	63990000	0.013801710139843335	2.111212657236631
chr17	63560000	63570000	chr17	64150000	64160000	0.02134612440359871	2.599207668339954
chr17	64210000	64220000	chr17	64890000	64900000	0.03770993720556492	2.599207668339954
chr17	64270000	64280000	chr17	64660000	64670000	0.01318809611261691	3.2
chr17	64290000	64300000	chr17	64560000	64570000	0.013935181167035963	2.111212657236631
chr17	64460000	64470000	chr17	64550000	64560000	0.04951184720894365	2.111212657236631
chr17	64720000	64730000	chr17	64890000	64900000	0.00023300344340777417	2.111212657236631
chr17	64910000	64920000	chr17	65150000	65160000	0.006483539462297971	2.111212657236631
chr17	65370000	65380000	chr17	65470000	65480000	0.00538459814143749	2.111212657236631
chr17	65370000	65380000	chr17	65600000	65610000	0.0015141703458276762	2.111212657236631
chr17	65370000	65380000	chr17	65680000	65690000	1.8490016458372338e-05	2.111212657236631
chr17	66180000	66190000	chr17	66450000	66460000	0.0349855697917601	2.111212657236631
chr17	66260000	66270000	chr17	66420000	66430000	0.0005687248742221172	3.2
chr17	66460000	66470000	chr17	66750000	66760000	0.01529146152679252	2.599207668339954
chr17	66530000	66540000	chr17	66750000	66760000	0.01094729888916161	2.111212657236631
chr17	66520000	66530000	chr17	66600000	66610000	0.04495565584967917	2.111212657236631
chr17	66610000	66620000	chr17	66740000	66750000	0.018467423573290353	2.111212657236631
chr17	66770000	66780000	chr17	67230000	67240000	1.8490016458372338e-05	2.111212657236631
chr17	66780000	66790000	chr17	66900000	66910000	0.016868264051845334	2.599207668339954
chr17	66780000	66790000	chr17	66960000	66970000	0.0008161540447585144	2.111212657236631
chr17	66910000	66920000	chr17	67230000	67240000	0.01302042064293515	2.111212657236631
chr17	67050000	67060000	chr17	67230000	67240000	0.028585937999382128	2.111212657236631
chr17	67260000	67270000	chr17	67500000	67510000	0.027620220639393275	2.111212657236631
chr17	67530000	67540000	chr17	68620000	68630000	0.0030227184979621977	2.111212657236631
chr17	67580000	67590000	chr17	68140000	68150000	0.0003973740551663774	3.6758347359905126
chr17	68150000	68160000	chr17	68610000	68620000	0.0012679253185602756	2.111212657236631
chr17	68160000	68170000	chr17	68540000	68550000	0.002887273757717601	2.111212657236631
chr17	68640000	68650000	chr17	68750000	68760000	0.005813188093789104	2.111212657236631
chr17	68760000	68770000	chr17	69080000	69090000	0.006761869371453703	2.111212657236631
chr17	68760000	68770000	chr17	69230000	69240000	0.043103164812811616	2.111212657236631
chr17	69230000	69240000	chr17	69450000	69460000	0.001610908225538703	2.111212657236631
chr17	69470000	69480000	chr17	69950000	69960000	0.04179948083634994	2.111212657236631
chr17	69470000	69480000	chr17	70100000	70110000	0.003269765916666695	2.599207668339954
chr17	69850000	69860000	chr17	70100000	70110000	0.03249361724022672	2.111212657236631
chr17	69960000	69970000	chr17	70100000	70110000	0.03121838449838443	2.111212657236631
chr17	70120000	70130000	chr17	70340000	70350000	0.037777565223446156	2.111212657236631
chr17	70120000	70130000	chr17	70420000	70430000	0.0018402411809264794	2.111212657236631
chr17	70120000	70130000	chr17	70520000	70530000	0.0007825571287901772	2.111212657236631
chr17	70560000	70570000	chr17	70710000	70720000	0.00016288989526236364	2.111212657236631
chr17	70560000	70570000	chr17	71160000	71170000	0.00493428660022661	2.111212657236631
chr17	70720000	70730000	chr17	71160000	71170000	0.0004608547643432787	2.111212657236631
chr17	70720000	70730000	chr17	71240000	71250000	0.03269100445072298	2.111212657236631
chr17	70730000	70740000	chr17	70970000	70980000	0.022519139273798828	2.111212657236631
chr17	70970000	70980000	chr17	71160000	71170000	0.000711305121271661	2.111212657236631
chr17	71250000	71260000	chr17	71360000	71370000	1.8490016458372338e-05	2.111212657236631
chr17	71430000	71440000	chr17	71640000	71650000	0.007410074611930623	2.111212657236631
chr17	71640000	71650000	chr17	72180000	72190000	0.029466191388518595	2.111212657236631
chr17	72290000	72300000	chr17	72460000	72470000	0.021568616721497805	2.111212657236631
chr17	72370000	72380000	chr17	72460000	72470000	0.003312546426411228	2.111212657236631
chr17	73300000	73310000	chr17	73400000	73410000	0.0020345847177523457	2.599207668339954
chr17	73420000	73430000	chr17	73500000	73510000	0.01308431216798137	2.111212657236631
chr17	73420000	73430000	chr17	73580000	73590000	0.0290264022842657	2.111212657236631
chr17	73610000	73620000	chr17	73740000	73750000	0.00018341308974141005	2.111212657236631
chr18	280000	290000	chr18	610000	620000	0.00017962466763459567	2.111212657236631
chr18	280000	290000	chr18	830000	840000	0.04784236143654754	2.111212657236631
chr18	630000	640000	chr18	830000	840000	0.00014579276111296538	2.599207668339954
chr18	740000	750000	chr18	820000	830000	3.3400536336714026e-07	2.111212657236631
chr18	860000	870000	chr18	1590000	1600000	0.03595306934495351	2.111212657236631
chr18	1580000	1590000	chr18	2110000	2120000	0.0176585055494413	2.111212657236631
chr18	1580000	1590000	chr18	2540000	2550000	0.00018786426359218567	2.111212657236631
chr18	1750000	1760000	chr18	2540000	2550000	0.009476407189159942	2.111212657236631
chr18	1930000	1940000	chr18	2540000	2550000	0.018045544765365695	2.599207668339954
chr18	2110000	2120000	chr18	2530000	2540000	7.273353783328791e-06	2.111212657236631
chr18	2110000	2120000	chr18	2220000	2230000	0.004288282635964189	2.111212657236631
chr18	2230000	2240000	chr18	2530000	2540000	0.00014939896801271035	2.111212657236631
chr18	2310000	2320000	chr18	2530000	2540000	0.03144890268488461	2.599207668339954
chr18	2410000	2420000	chr18	2520000	2530000	0.010802955564443781	2.111212657236631
chr18	2750000	2760000	chr18	3230000	3240000	0.030282262906799327	2.111212657236631
chr18	2930000	2940000	chr18	3140000	3150000	0.005253197453435966	2.599207668339954
chr18	2930000	2940000	chr18	3240000	3250000	0.005782899631323377	2.599207668339954
chr18	3000000	3010000	chr18	3240000	3250000	0.020477019730635218	2.111212657236631
chr18	3150000	3160000	chr18	3230000	3240000	0.030064924467183562	2.111212657236631
chr18	3280000	3290000	chr18	3450000	3460000	4.4241089215498655e-05	2.599207668339954
chr18	3280000	3290000	chr18	3670000	3680000	1.202407121696996e-05	2.111212657236631
chr18	3280000	3290000	chr18	3870000	3880000	0.0024994562542145333	2.111212657236631
chr18	3280000	3290000	chr18	3990000	4000000	0.004288282635964189	2.111212657236631
chr18	3450000	3460000	chr18	3590000	3600000	4.041195728055058e-07	2.111212657236631
chr18	3450000	3460000	chr18	3660000	3670000	0.0009307680347306732	2.111212657236631
chr18	3700000	3710000	chr18	3990000	4000000	0.013493544569168372	2.111212657236631
chr18	4100000	4110000	chr18	5050000	5060000	0.020477019730635218	2.111212657236631
chr18	6540000	6550000	chr18	6880000	6890000	0.0004870806138566053	2.111212657236631
chr18	8650000	8660000	chr18	9060000	9070000	0.011048370954194402	2.599207668339954
chr18	8670000	8680000	chr18	8980000	8990000	0.00010543764488208145	2.599207668339954
chr18	8800000	8810000	chr18	8970000	8980000	0.0007551355158095754	2.111212657236631
chr18	9070000	9080000	chr18	9510000	9520000	0.0014734265644659793	2.111212657236631
chr18	9350000	9360000	chr18	9510000	9520000	0.03595306934495351	2.111212657236631
chr18	9550000	9560000	chr18	9670000	9680000	0.021503625214665974	2.111212657236631
chr18	9690000	9700000	chr18	9940000	9950000	2.409059107977285e-05	2.111212657236631
chr18	9700000	9710000	chr18	9800000	9810000	0.021558164468224724	2.111212657236631
chr18	9700000	9710000	chr18	10520000	10530000	0.01352355506475362	2.111212657236631
chr18	9810000	9820000	chr18	9930000	9940000	0.020477019730635218	2.599207668339954
chr18	9970000	9980000	chr18	10520000	10530000	1.054552664497832e-05	2.111212657236631
chr18	10860000	10870000	chr18	11550000	11560000	0.013493544569168372	2.111212657236631
chr18	11730000	11740000	chr18	12040000	12050000	0.001487899489636263	2.111212657236631
chr18	11930000	11940000	chr18	12010000	12020000	0.007029757968056391	3.2
chr18	12390000	12400000	chr18	12660000	12670000	3.6176944995247595e-07	2.111212657236631
chr18	12390000	12400000	chr18	12930000	12940000	0.031015118940506077	2.111212657236631
chr18	12730000	12740000	chr18	12920000	12930000	5.675383150105517e-07	2.599207668339954
chr18	12730000	12740000	chr18	13150000	13160000	0.017226138769924345	2.111212657236631
chr18	13210000	13220000	chr18	13620000	13630000	0.013607082304537384	2.599207668339954
chr18	13820000	13830000	chr18	14080000	14090000	8.412844205437271e-05	2.111212657236631
chr18	13820000	13830000	chr18	14390000	14400000	0.004782757402047128	2.111212657236631
chr18	14170000	14180000	chr18	14390000	14400000	0.005375110887400614	2.111212657236631
chr18	15030000	15040000	chr18	15310000	15320000	0.0030011264521391367	2.111212657236631
chr18	18550000	18560000	chr18	18750000	18760000	0.004667592426161604	2.111212657236631
chr18	18780000	18790000	chr18	19020000	19030000	0.00018786426359218567	2.599207668339954
chr18	39340000	39350000	chr18	39480000	39490000	1.693548085701657e-05	2.111212657236631
chr18	39690000	39700000	chr18	39860000	39870000	0.010128625633295937	2.111212657236631
chr18	40170000	40180000	chr18	40850000	40860000	0.022580454224646832	2.111212657236631
chr18	41210000	41220000	chr18	41660000	41670000	0.000396470501520107	3.2
chr18	41200000	41210000	chr18	42950000	42960000	0.03158166083377406	2.599207668339954
chr18	41690000	41700000	chr18	42470000	42480000	0.0009665153858942829	2.111212657236631
chr18	41690000	41700000	chr18	42960000	42970000	0.003174103653403097	2.111212657236631
chr18	41700000	41710000	chr18	41900000	41910000	0.014817471040593968	2.599207668339954
chr18	41700000	41710000	chr18	42250000	42260000	0.007222072347042557	2.111212657236631
chr18	42260000	42270000	chr18	42470000	42480000	0.0013354500786470819	2.111212657236631
chr18	42260000	42270000	chr18	42790000	42800000	0.004680495805181837	2.111212657236631
chr18	42260000	42270000	chr18	42950000	42960000	0.022961923903460916	3.2
chr18	42470000	42480000	chr18	42960000	42970000	0.002173648373395851	2.111212657236631
chr18	42480000	42490000	chr18	42790000	42800000	0.0015261442046185217	2.111212657236631
chr18	43250000	43260000	chr18	43650000	43660000	0.001060135434461383	2.111212657236631
chr18	43260000	43270000	chr18	43420000	43430000	1.693548085701657e-05	2.111212657236631
chr18	43260000	43270000	chr18	43480000	43490000	0.005757682171826928	2.111212657236631
chr18	43260000	43270000	chr18	43550000	43560000	0.00037802739359860116	2.111212657236631
chr18	43560000	43570000	chr18	43650000	43660000	0.0017038644466065337	2.111212657236631
chr18	43740000	43750000	chr18	44220000	44230000	0.00017617546339296567	3.2
chr18	43860000	43870000	chr18	44070000	44080000	0.02746313405894011	2.111212657236631
chr18	43860000	43870000	chr18	44220000	44230000	0.00020020410668261472	2.111212657236631
chr18	44630000	44640000	chr18	45260000	45270000	0.0042167988938361205	2.111212657236631
chr18	44620000	44630000	chr18	44720000	44730000	0.00017400079706357077	2.111212657236631
chr18	44740000	44750000	chr18	45270000	45280000	4.0058650358526515e-05	2.111212657236631
chr18	45300000	45310000	chr18	45530000	45540000	0.00018635219917376551	2.599207668339954
chr18	45300000	45310000	chr18	45970000	45980000	0.028983396893153282	2.599207668339954
chr18	45550000	45560000	chr18	45970000	45980000	8.275733453717077e-05	2.111212657236631
chr18	45750000	45760000	chr18	45970000	45980000	0.01632453197006835	2.111212657236631
chr18	46000000	46010000	chr18	46180000	46190000	2.3966138038344905e-05	2.111212657236631
chr18	46200000	46210000	chr18	46700000	46710000	0.0034079193248715547	2.111212657236631
chr18	46200000	46210000	chr18	46760000	46770000	0.0008013592251850326	2.111212657236631
chr18	46200000	46210000	chr18	46960000	46970000	0.0010420369508246422	2.599207668339954
chr18	46360000	46370000	chr18	46460000	46470000	0.03883515560389741	2.111212657236631
chr18	46460000	46470000	chr18	46970000	46980000	0.022961923903460916	2.599207668339954
chr18	46780000	46790000	chr18	46930000	46940000	0.005269467573353674	2.111212657236631
chr18	47040000	47050000	chr18	47380000	47390000	0.0008236495467034765	2.599207668339954
chr18	47060000	47070000	chr18	47280000	47290000	0.03215823867161422	3.6758347359905126
chr18	47800000	47810000	chr18	47890000	47900000	0.0459068083150391	2.111212657236631
chr18	48340000	48350000	chr18	48570000	48580000	0.0013397055169283632	2.111212657236631
chr18	48400000	48410000	chr18	48560000	48570000	0.013602874251669695	2.111212657236631
chr18	51090000	51100000	chr18	51640000	51650000	0.002675134369408681	2.111212657236631
